what,kind,bundleId,bundleVersion,description,time
stopped,bundle,org.eclipse.datatools.sqltools.result.ui,1.0.2.v201002011830,"org.eclipse.datatools.sqltools.result.ui",1307806422537
stopped,bundle,org.eclipse.datatools.sqltools.common.ui,1.0.0.v200906022302,"org.eclipse.datatools.sqltools.common.ui",1307806422537
stopped,bundle,org.eclipse.datatools.connectivity.ui,1.1.5.v201001190218,"org.eclipse.datatools.connectivity.ui",1307806422537
stopped,bundle,org.eclipse.jdt.core.manipulation,1.3.0.v20090603,"org.eclipse.jdt.core.manipulation",1307806422537
stopped,bundle,org.eclipse.wst.jsdt.manipulation,1.0.100.v200809240707,"org.eclipse.wst.jsdt.manipulation",1307806422538
stopped,bundle,org.eclipse.ltk.core.refactoring,3.5.0.v20090513-2000,"org.eclipse.ltk.core.refactoring",1307806422538
stopped,bundle,org.eclipse.pde.api.tools,1.0.101.v20090714,"org.eclipse.pde.api.tools",1307806422538
stopped,bundle,org.eclipse.jem.beaninfo,2.0.300.v200905030615,"org.eclipse.jem.beaninfo",1307806422538
stopped,bundle,org.eclipse.jst.common.frameworks,1.1.301.v201001252130,"org.eclipse.jst.common.frameworks",1307806422538
stopped,bundle,org.eclipse.jem.workbench,2.0.201.v200911302230,"org.eclipse.jem.workbench",1307806422538
stopped,bundle,org.eclipse.jem,2.0.301.v201001252130,"org.eclipse.jem",1307806422538
stopped,bundle,org.eclipse.jem.proxy,2.0.201.v200908101600,"org.eclipse.jem.proxy",1307806422538
stopped,bundle,org.eclipse.pde.ds.core,1.0.1.v20100118,"org.eclipse.pde.ds.core",1307806422538
stopped,bundle,org.eclipse.pde.ua.core,1.0.0.v20090429-1800,"org.eclipse.pde.ua.core",1307806422538
stopped,bundle,org.eclipse.pde.core,3.5.101.v20100104,"org.eclipse.pde.core",1307806422538
stopped,bundle,org.eclipse.ui.externaltools,3.2.0.v20090504,"org.eclipse.ui.externaltools",1307806422569
stopped,bundle,org.eclipse.wst.server.preview.adapter,1.1.0.v20090311b,"org.eclipse.wst.server.preview.adapter",1307806422572
stopped,bundle,org.eclipse.wst.server.http.ui,1.0.200.v20090113,"org.eclipse.wst.server.http.ui",1307806422572
stopped,bundle,org.eclipse.wst.server.ui,1.1.103.v20100123,"org.eclipse.wst.server.ui",1307806422572
stopped,bundle,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui",1307806422619
stopped,bundle,org.eclipse.rse.efs,2.1.100.v200905272300,"org.eclipse.rse.efs",1307806422619
stopped,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1307806422619
stopped,bundle,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.editors",1307806422619
stopped,bundle,org.eclipse.wst.sse.core,1.1.402.v201001251516,"org.eclipse.wst.sse.core",1307806422619
stopped,bundle,org.eclipse.core.filebuffers,3.5.0.v20090526-2000,"org.eclipse.core.filebuffers",1307806422620
