what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1307854820178
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1307854823931
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1307854826856
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1307854871887
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1307854883596
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1307854898319
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1307854899129
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1307854973652
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1307854999571
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1307855011447
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1307855012124
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1307855025533
activated,editor,org.eclipse.wst.jsdt.ui,1.0.201.v2010012803,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1307855028167
closed,editor,org.eclipse.wst.jsdt.ui,1.0.201.v2010012803,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1307855028167
activated,editor,org.eclipse.wst.jsdt.ui,1.0.201.v2010012803,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1307855029279
closed,editor,org.eclipse.wst.jsdt.ui,1.0.201.v2010012803,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1307855029279
activated,editor,org.eclipse.wst.jsdt.ui,1.0.201.v2010012803,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1307855030351
closed,editor,org.eclipse.wst.jsdt.ui,1.0.201.v2010012803,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1307855030351
closed,editor,org.eclipse.wst.jsdt.ui,1.0.201.v2010012803,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1307855031620
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1307855044789
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1307855061618
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1307855065751
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1307855066968
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1307855074191
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1307855079940
