what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1308613653457
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1308613653906
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1308613657843
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308613658636
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308613659321
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308613660329
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308613685185
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1308613701681
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1308613702849
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1308613707711
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308613708241
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308613727805
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1308613732519
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308613732582
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308613755001
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1308613757998
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1308613762962
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1308613766285
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1308613766864
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1308613771190
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308613772677
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308613783200
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308614985182
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308615026634
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308615033339
