what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308532357343
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308532383059
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1308532393141
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1308532395354
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1308532396284
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1308532399714
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1308532400688
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1308532402344
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1308532403288
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1308532405084
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308532405431
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308532422942
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1308532425868
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308532426252
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308532441233
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1308532444339
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1308532446275
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308532452309
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308532463603
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308532466960
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308532496032
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308532505267
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308532592044
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1308532636782
activated,editor,org.eclipse.wst.jsdt.ui,1.0.201.v2010012803,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1308532636971
