what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.pde.ui,3.5.1.v201001121200,"org.eclipse.pde.ui",1306029715108
started,bundle,org.eclipse.pde.core,3.5.101.v20100104,"org.eclipse.pde.core",1306029715275
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306029715713
executed,command,org.eclipse.ltk.ui.refactoring,3.4.101.r352_v20100209,"org.eclipse.ltk.ui.refactoring.commands.renameResource",1306029715760
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.rename",1306029715760
activated,editor,org.eclipse.wst.jsdt.ui,1.0.201.v2010012803,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1306029716726
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306029719825
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306029721530
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1306029725822
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1306029727404
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1306029728113
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1306029731481
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1306029735241
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1306029738872
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306029739764
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306029744564
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1306029750601
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.refresh",1306029753509
activated,editor,org.eclipse.wst.jsdt.ui,1.0.201.v2010012803,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1306029755704
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1306029762311
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306029762740
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306029767624
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1306029770161
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306029770488
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1306029782940
