what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309224947909
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309224960775
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1309224974902
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309224976960
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309225009763
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309225023191
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309225116914
activated,editor,org.eclipse.wst.jsdt.ui,1.0.201.v2010012803,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1309225119024
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1309225166522
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1309225176999
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309225178681
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309225397925
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309225398741
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309225403838
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309225404582
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309225407986
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309225409803
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309225428530
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309225429421
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309225554966
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309225557748
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309225573531
activated,editor,org.eclipse.wst.jsdt.ui,1.0.201.v2010012803,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1309225575426
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1309225580441
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309225581173
