what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309304759757
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309304779449
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309305023965
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1309305028293
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309305031399
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309305168389
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1309305188945
opened,editor,org.eclipse.wst.jsdt.ui,1.0.201.v2010012803,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1309305189365
activated,editor,org.eclipse.wst.jsdt.ui,1.0.201.v2010012803,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1309305189427
activated,editor,org.eclipse.wst.jsdt.ui,1.0.201.v2010012803,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1309305221981
activated,editor,org.eclipse.wst.jsdt.ui,1.0.201.v2010012803,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1309305225876
activated,editor,org.eclipse.wst.jsdt.ui,1.0.201.v2010012803,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1309305246188
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1309305257437
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1309305265519
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1309305266401
activated,editor,org.eclipse.wst.jsdt.ui,1.0.201.v2010012803,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1309305275640
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309305291757
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309305329000
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309305337806
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309308325919
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1309308337451
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309308338430
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309308716444
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1309308729664
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1309308730964
