what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1308615620014
opened,editor,org.eclipse.wst.jsdt.ui,1.0.201.v2010012803,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1308615620422
activated,editor,org.eclipse.wst.jsdt.ui,1.0.201.v2010012803,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1308615620469
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1308615638593
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308615638663
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308615668780
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308615673690
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308615696623
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1308615704362
opened,editor,org.eclipse.wst.jsdt.ui,1.0.201.v2010012803,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1308615704732
activated,editor,org.eclipse.wst.jsdt.ui,1.0.201.v2010012803,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1308615704782
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308615711939
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308615837755
activated,editor,org.eclipse.wst.jsdt.ui,1.0.201.v2010012803,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1308615843630
activated,editor,org.eclipse.wst.jsdt.ui,1.0.201.v2010012803,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1308615845517
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1308615869505
started,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1308615871794
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1308615871960
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1308615874439
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1308615881969
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1308615903745
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308615904535
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308615908751
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308615910214
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308615911520
