what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1304560175708
activated,editor,org.eclipse.wst.jsdt.ui,1.0.201.v2010012803,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1304560193227
activated,editor,org.eclipse.wst.jsdt.ui,1.0.201.v2010012803,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1304560211339
activated,editor,org.eclipse.wst.jsdt.ui,1.0.201.v2010012803,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1304560212753
activated,editor,org.eclipse.wst.jsdt.ui,1.0.201.v2010012803,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1304560213870
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1304560223944
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1304560428946
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1304560445777
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1304560446457
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1304560452986
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1304560455592
activated,editor,org.eclipse.wst.jsdt.ui,1.0.201.v2010012803,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1304560477747
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1304560481535
activated,editor,org.eclipse.wst.jsdt.ui,1.0.201.v2010012803,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1304560486126
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1304560520097
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1304560521844
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1304560544709
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1304560551186
activated,editor,org.eclipse.wst.jsdt.ui,1.0.201.v2010012803,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1304560575911
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1304560582722
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1304560596644
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1304560599077
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1304560657267
activated,editor,org.eclipse.wst.jsdt.ui,1.0.201.v2010012803,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1304560666907
closed,editor,org.eclipse.wst.jsdt.ui,1.0.201.v2010012803,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1304560666907
