what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.wst.jsdt.ui,1.0.201.v2010012803,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1308449116424
closed,editor,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.DefaultTextEditor",1308449116424
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308449116950
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308449141476
activated,editor,org.eclipse.wst.jsdt.ui,1.0.201.v2010012803,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1308449224143
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1308449235119
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1308449235752
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1308449250500
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308449262882
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308449460981
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1308449477948
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1308449487540
activated,editor,org.eclipse.wst.jsdt.ui,1.0.201.v2010012803,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1308449487864
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1308449559402
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1308449702028
activated,editor,org.eclipse.wst.jsdt.ui,1.0.201.v2010012803,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1308449704250
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1308449721054
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308493239693
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308496517103
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308496528418
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308496795767
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308496799029
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308496835448
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1308496837054
opened,editor,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.DefaultTextEditor",1308496837464
