what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1305678985452
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1305678985895
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1305679001051
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1305679010009
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1305679011878
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1305679012476
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1305679023101
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1305679030834
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1305679035740
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1305679040646
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1305679041337
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1305679044960
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1305679056636
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1305679057876
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1305679058353
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1305679062310
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1305679064132
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1305679065081
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1305679066251
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1305679067342
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1305679073173
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1305679079034
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1305679094342
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1305679095103
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1305679099052
