what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1307905622475
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1307905625848
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1307905626403
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1307905627121
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1307905635278
activated,editor,org.eclipse.wst.jsdt.ui,1.0.201.v2010012803,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1307905641351
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.cut",1307905646032
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1307905647730
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1307905648463
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.cut",1307905652892
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1307905654072
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1307905654508
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1307905659127
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1307905659751
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1307905661067
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1307905704894
activated,editor,org.eclipse.wst.jsdt.ui,1.0.201.v2010012803,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1307905716343
activated,editor,org.eclipse.wst.jsdt.ui,1.0.201.v2010012803,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1307905717810
closed,editor,org.eclipse.wst.jsdt.ui,1.0.201.v2010012803,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1307905717811
closed,editor,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.DefaultTextEditor",1307905719062
activated,editor,org.eclipse.wst.html.ui,1.0.401.v200908111935,"org.eclipse.wst.html.core.htmlsource.source",1307905720118
activated,editor,org.eclipse.wst.jsdt.ui,1.0.201.v2010012803,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1307905721569
closed,editor,org.eclipse.wst.html.ui,1.0.401.v200908111935,"org.eclipse.wst.html.core.htmlsource.source",1307905721569
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1307905725433
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1307905792218
