what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308517543083
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308517564273
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1308517618309
activated,editor,org.eclipse.wst.jsdt.ui,1.0.201.v2010012803,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1308517621196
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1308517642643
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1308517643451
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1308517651467
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308517652726
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308517665482
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1308517667163
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308517674870
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308517676847
executed,command,org.eclipse.ltk.ui.refactoring,3.4.101.r352_v20100209,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1308517677044
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1308517677044
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308517678738
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308517681671
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.refresh",1308517686031
activated,editor,org.eclipse.wst.jsdt.ui,1.0.201.v2010012803,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1308517691001
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1308517692844
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308517693377
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308517712800
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1308517714240
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.refresh",1308517717138
opened,editor,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.DefaultTextEditor",1308517719886
activated,editor,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.DefaultTextEditor",1308517722233
