what,kind,bundleId,bundleVersion,description,time
opened,editor,org.eclipse.wst.jsdt.ui,1.0.201.v2010012803,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1307846571954
activated,editor,org.eclipse.wst.jsdt.ui,1.0.201.v2010012803,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1307846571975
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1307846573079
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1307846579900
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1307846579913
opened,editor,org.eclipse.wst.jsdt.ui,1.0.201.v2010012803,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1307846580284
activated,editor,org.eclipse.wst.jsdt.ui,1.0.201.v2010012803,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1307846580306
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1307846581664
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1307846583593
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1307846583606
opened,editor,org.eclipse.wst.jsdt.ui,1.0.201.v2010012803,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1307846583930
activated,editor,org.eclipse.wst.jsdt.ui,1.0.201.v2010012803,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1307846583951
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1307846585013
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1307846586314
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1307846586328
opened,editor,org.eclipse.wst.jsdt.ui,1.0.201.v2010012803,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1307846586655
activated,editor,org.eclipse.wst.jsdt.ui,1.0.201.v2010012803,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1307846586677
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1307846587903
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1307846589128
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1307846589142
opened,editor,org.eclipse.wst.jsdt.ui,1.0.201.v2010012803,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1307846589463
activated,editor,org.eclipse.wst.jsdt.ui,1.0.201.v2010012803,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1307846589497
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1307846590751
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1307846598932
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1307846598946
