what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1307830105275
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1307830113626
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1307830121483
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1307830123252
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1307830127701
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1307830129053
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1307830172594
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1307830174363
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1307830598510
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1307830604755
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1307830609017
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1307830611714
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1307830639125
started,bundle,org.eclipse.debug.ui,3.5.2.v20091028_r352,"org.eclipse.debug.ui",1307830647949
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1307830651402
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1307830656737
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.properties",1307830656894
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1307830657795
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1307830659760
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1307830659815
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1307830702323
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.refresh",1307830707373
opened,editor,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.DefaultTextEditor",1307830710453
activated,editor,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.DefaultTextEditor",1307830710470
activated,editor,org.eclipse.wst.jsdt.ui,1.0.201.v2010012803,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1307830712674
