what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308443422912
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308443841069
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1308443857657
activated,editor,org.eclipse.wst.jsdt.ui,1.0.201.v2010012803,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1308443857976
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308443864911
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308443871836
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308443937594
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308444018327
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308444020203
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308444030877
activated,editor,org.eclipse.wst.jsdt.ui,1.0.201.v2010012803,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1308444037553
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1308444044076
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308444044439
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308444053557
activated,editor,org.eclipse.wst.jsdt.ui,1.0.201.v2010012803,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1308444055054
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1308444062178
activated,editor,org.eclipse.wst.jsdt.ui,1.0.201.v2010012803,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1308444077456
activated,editor,org.eclipse.wst.jsdt.ui,1.0.201.v2010012803,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1308444078904
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1308444083394
activated,editor,org.eclipse.wst.jsdt.ui,1.0.201.v2010012803,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1308444083703
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308444131746
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308445844151
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308445849684
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308446040260
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1308446044254
