what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1305683260435
opened,editor,org.eclipse.wst.jsdt.ui,1.0.201.v2010012803,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1305683260751
activated,editor,org.eclipse.wst.jsdt.ui,1.0.201.v2010012803,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1305683261608
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1305683266227
activated,editor,org.eclipse.wst.jsdt.ui,1.0.201.v2010012803,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1305683269359
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1305683273533
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1305683279184
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1305683279656
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1305683306163
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1305683313859
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1305683314503
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1305683323485
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1305683332663
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1305683332938
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1305683342023
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1305683357002
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1305683357366
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1305683362288
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1305683364276
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1305683365809
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1305683369209
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1305683369677
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1305683375017
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1305683383162
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1305683383589
