what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308017650037
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308017685213
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.refresh",1308017690927
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308017696271
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1308017697581
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308017698525
executed,command,org.eclipse.ltk.ui.refactoring,3.4.101.r352_v20100209,"org.eclipse.ltk.ui.refactoring.commands.renameResource",1308017698596
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.rename",1308017698596
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308017699103
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308017725921
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.refresh",1308017730857
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308017734095
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308017735210
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308017738408
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1308017739428
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308017740788
executed,command,org.eclipse.ltk.ui.refactoring,3.4.101.r352_v20100209,"org.eclipse.ltk.ui.refactoring.commands.renameResource",1308017740858
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.rename",1308017740858
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308017741096
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308017770904
opened,editor,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.DefaultTextEditor",1308017771193
activated,editor,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.DefaultTextEditor",1308017771246
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308017774133
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.findReplace",1308017774172
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308017799818
