what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309537401968
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309538115559
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1309538125082
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309538128307
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309538145526
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309538147127
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309538148179
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1309538150418
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309538156086
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309538156807
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309538159263
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309538160349
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1309538168173
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309538169721
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309538170219
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309538176144
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309538176998
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1309538178501
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1309538179271
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1309538179806
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1309538183101
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309538183473
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309538576561
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309538581310
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309538583721
