what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1304555936990
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1304555943826
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1304555976634
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1304555983283
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1304555985358
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1304556002871
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1304556007538
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1304556009377
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1304556020257
activated,editor,org.eclipse.wst.jsdt.ui,1.0.201.v2010012803,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1304556022447
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1304556051842
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1304556054674
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1304556064560
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1304556074943
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1304556075571
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1304556091289
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1304556094514
activated,editor,org.eclipse.wst.jsdt.ui,1.0.201.v2010012803,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1304556095817
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1304556099522
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1304556100986
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1304556101458
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1304556103426
activated,editor,org.eclipse.wst.jsdt.ui,1.0.201.v2010012803,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1304556104699
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1304556108081
activated,editor,org.eclipse.wst.jsdt.ui,1.0.201.v2010012803,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1304556109289
