what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1304888340544
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1304888345357
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1304888348279
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1304888474683
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1304888480296
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1304888480816
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1304888494240
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1304888500227
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1304888500656
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1304888513634
activated,editor,org.eclipse.wst.jsdt.ui,1.0.201.v2010012803,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1304888526079
activated,editor,org.eclipse.wst.jsdt.ui,1.0.201.v2010012803,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1304888528226
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1304888531483
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1304888550362
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1304888554061
opened,editor,org.eclipse.wst.jsdt.ui,1.0.201.v2010012803,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1304888554367
activated,editor,org.eclipse.wst.jsdt.ui,1.0.201.v2010012803,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1304888554416
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1304888558905
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1304888559313
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1304888569166
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1304888569662
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1304888588983
activated,editor,org.eclipse.wst.jsdt.ui,1.0.201.v2010012803,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1304888591139
activated,editor,org.eclipse.wst.jsdt.ui,1.0.201.v2010012803,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1304888592206
activated,editor,org.eclipse.wst.jsdt.ui,1.0.201.v2010012803,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1304888594065
