what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1304475163104
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1304475165326
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1304475168592
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1304475170993
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1304475171374
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1304475175928
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1304475180091
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1304475180459
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1304475183391
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1304475185227
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1304475185870
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1304475186392
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1304475186865
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1304475189453
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1304475191206
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1304475196717
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1304475199881
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1304475203187
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1304475204039
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1304475205941
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1304475207323
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1304475255994
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1304475260763
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1304475261913
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1304475266902
