what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1304555404601
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1304555414090
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1304555420997
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1304555431512
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1304555452574
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1304555468837
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1304555475913
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1304555488130
activated,editor,org.eclipse.wst.jsdt.ui,1.0.201.v2010012803,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1304555490318
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1304555497442
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1304555498202
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1304555512084
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1304555515533
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1304555567077
activated,editor,org.eclipse.wst.jsdt.ui,1.0.201.v2010012803,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1304555569162
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1304555576765
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1304555579953
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1304555580841
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1304555601361
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1304555614947
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1304555616326
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1304555624383
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1304555627930
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1304555628354
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1304555632732
