what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1307904806003
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1307904839309
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1307904854745
opened,editor,org.eclipse.wst.jsdt.ui,1.0.201.v2010012803,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1307904855059
activated,editor,org.eclipse.wst.jsdt.ui,1.0.201.v2010012803,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1307904855112
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1307904860460
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1307904861970
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1307904862414
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1307904867138
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1307904881040
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1307904882075
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1307904892444
activated,editor,org.eclipse.wst.jsdt.ui,1.0.201.v2010012803,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1307904895362
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1307904902914
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1307904908906
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1307904909499
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1307904931914
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1307904934542
activated,editor,org.eclipse.wst.jsdt.ui,1.0.201.v2010012803,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1307904944928
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1307904962612
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1307904967250
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1307904976944
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1307904977654
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1307904980406
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1307904986512
