what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.wst.html.ui,1.0.401.v200908111935,"org.eclipse.wst.html.core.htmlsource.source",1308537800912
activated,editor,org.eclipse.wst.jsdt.ui,1.0.201.v2010012803,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1308537809405
closed,editor,org.eclipse.wst.html.ui,1.0.401.v200908111935,"org.eclipse.wst.html.core.htmlsource.source",1308537809405
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308537810361
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308537847956
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1308537850598
opened,editor,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.DefaultTextEditor",1308537851082
activated,editor,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.DefaultTextEditor",1308537853577
activated,editor,org.eclipse.wst.jsdt.ui,1.0.201.v2010012803,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1308537858980
closed,editor,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.DefaultTextEditor",1308537858980
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1308537859736
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.refresh",1308537863306
opened,editor,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.DefaultTextEditor",1308537865815
activated,editor,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.DefaultTextEditor",1308537867785
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308537890217
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308537891002
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308537892897
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308537898448
activated,editor,org.eclipse.wst.jsdt.ui,1.0.201.v2010012803,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1308537947009
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1308537956112
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308537958360
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308538075672
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308538079137
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308538101013
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1308538119901
