what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ltk.ui.refactoring,3.4.101.r352_v20100209,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1307857278818
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1307857278818
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1307857279665
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1307857289886
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.refresh",1307857293697
opened,editor,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.DefaultTextEditor",1307857294917
activated,editor,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.DefaultTextEditor",1307857294941
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1307857298972
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1307857302116
closed,editor,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.DefaultTextEditor",1307857303398
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1307857303575
executed,command,org.eclipse.ltk.ui.refactoring,3.4.101.r352_v20100209,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1307857303641
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1307857303641
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1307857303783
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1307857324823
activated,editor,org.eclipse.wst.jsdt.ui,1.0.201.v2010012803,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1307857328772
activated,editor,org.eclipse.wst.jsdt.ui,1.0.201.v2010012803,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1307857335438
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1307857349693
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1307857350714
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1307857351315
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1307857353133
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1307857386668
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1307857387929
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.refresh",1307857391599
opened,editor,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.DefaultTextEditor",1307857393502
