what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1307839675965
activated,editor,org.eclipse.wst.jsdt.ui,1.0.201.v2010012803,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1307839677672
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1307839683596
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1307839684438
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1307839684869
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1307839690951
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1307839700060
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1307839743825
activated,editor,org.eclipse.wst.jsdt.ui,1.0.201.v2010012803,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1307839750032
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1307839751021
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1307839759824
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1307839764503
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1307839769031
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1307839772242
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1307839779178
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1307839779694
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1307839800158
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1307839802589
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1307839803050
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1307839816842
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1307839817473
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1307839824240
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1307839826090
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1307839826632
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1307839850664
