what,kind,bundleId,bundleVersion,description,time
opened,editor,org.eclipse.wst.jsdt.ui,1.0.201.v2010012803,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1307846501124
activated,editor,org.eclipse.wst.jsdt.ui,1.0.201.v2010012803,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1307846501144
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1307846501846
opened,editor,org.eclipse.wst.jsdt.ui,1.0.201.v2010012803,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1307846502194
activated,editor,org.eclipse.wst.jsdt.ui,1.0.201.v2010012803,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1307846502214
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1307846503397
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1307846505320
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1307846505331
activated,editor,org.eclipse.wst.jsdt.ui,1.0.201.v2010012803,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1307846505650
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1307846506841
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1307846509995
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1307846510022
opened,editor,org.eclipse.wst.jsdt.ui,1.0.201.v2010012803,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1307846510318
activated,editor,org.eclipse.wst.jsdt.ui,1.0.201.v2010012803,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1307846510337
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1307846511523
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1307846513445
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1307846513457
activated,editor,org.eclipse.wst.jsdt.ui,1.0.201.v2010012803,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1307846513796
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1307846515920
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1307846523551
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1307846523564
activated,editor,org.eclipse.wst.jsdt.ui,1.0.201.v2010012803,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1307846523936
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1307846525792
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1307846531646
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1307846531658
