what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1307274432168
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1307274433897
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1307274445513
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1307274446836
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1307274474200
activated,editor,org.eclipse.wst.jsdt.ui,1.0.201.v2010012803,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1307274480503
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1307274482702
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1307274486012
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1307274489026
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1307274492248
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1307274493233
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1307274494700
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1307274531027
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1307274536706
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1307274542211
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1307274542277
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1307274633012
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1307274638116
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1307274638830
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1307274685534
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1307274692776
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.refresh",1307274697098
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1307274704828
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1307274706057
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.refresh",1307274721864
